,precision,recall,f1-score,support
Common Raven,0.34285714285714286,0.4,0.36923076923076925,30.0
White necked Raven,0.8125,0.43333333333333335,0.5652173913043478,30.0
American Redstart,0.6538461538461539,0.5666666666666667,0.6071428571428571,30.0
Geococcyx,0.6666666666666666,0.8666666666666667,0.7536231884057971,30.0
Loggerhead Shrike,0.4146341463414634,0.5666666666666667,0.4788732394366197,30.0
Great Grey Shrike,0.55,0.36666666666666664,0.44,30.0
Baird Sparrow,0.3,0.45,0.36,20.0
Black throated Sparrow,0.40625,0.43333333333333335,0.41935483870967744,30.0
Brewer Sparrow,0.25,0.20689655172413793,0.22641509433962265,29.0
Chipping Sparrow,0.14285714285714285,0.03333333333333333,0.05405405405405406,30.0
Clay colored Sparrow,0.16666666666666666,0.06896551724137931,0.0975609756097561,29.0
House Sparrow,0.5454545454545454,0.2,0.2926829268292683,30.0
Field Sparrow,0.38095238095238093,0.27586206896551724,0.32,29.0
Fox Sparrow,0.5384615384615384,0.4666666666666667,0.5,30.0
Grasshopper Sparrow,0.23529411764705882,0.13333333333333333,0.1702127659574468,30.0
Harris Sparrow,0.2558139534883721,0.36666666666666664,0.3013698630136986,30.0
Henslow Sparrow,0.375,0.4,0.3870967741935484,30.0
Le Conte Sparrow,0.4722222222222222,0.5862068965517241,0.5230769230769231,29.0
Lincoln Sparrow,0.35294117647058826,0.41379310344827586,0.38095238095238093,29.0
Nelson Sharp tailed Sparrow,0.38461538461538464,0.3333333333333333,0.35714285714285715,30.0
Savannah Sparrow,0.23684210526315788,0.3,0.2647058823529412,30.0
Seaside Sparrow,0.4594594594594595,0.5666666666666667,0.5074626865671642,30.0
Song Sparrow,0.42857142857142855,0.4,0.41379310344827586,30.0
Tree Sparrow,0.29411764705882354,0.16666666666666666,0.2127659574468085,30.0
Vesper Sparrow,0.09090909090909091,0.06666666666666667,0.07692307692307693,30.0
White crowned Sparrow,0.46875,0.5,0.4838709677419355,30.0
White throated Sparrow,0.42857142857142855,0.4,0.41379310344827586,30.0
